Date,Day,Employee_ID,Shift,Role,Hours_worked,Hourly_rate,Job_status
2024-01-21,Sunday,B1,8pm-10pm,service,2.0,16,full-time
2024-01-21,Sunday,B4,8pm-10pm,service,2.0,16,full-time
2024-01-22,Monday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-01-22,Monday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-01-22,Monday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-01-22,Monday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-01-22,Monday,B1,10am-4.30pm,service,6.5,16,full-time
2024-01-22,Monday,B2,10am-4.30pm,service,6.5,16,full-time
2024-01-22,Monday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-01-22,Monday,D1,10am-4.30pm,service,6.5,15,part-time
2024-01-22,Monday,D2,10am-4.30pm,service,6.5,15,part-time
2024-01-22,Monday,A1,7pm-10pm,chef,3.0,17,full-time
2024-01-22,Monday,B2,7pm-10pm,service,3.0,16,full-time
2024-01-22,Monday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-01-22,Monday,D1,7pm-10pm,service,3.0,15,part-time
2024-01-22,Monday,D2,7pm-10pm,service,3.0,15,part-time
2024-01-22,Monday,A4,8pm-10pm,chef,2.0,17,full-time
2024-01-22,Monday,B1,8pm-10pm,service,2.0,16,full-time
2024-01-22,Monday,B4,8pm-10pm,service,2.0,16,full-time
2024-01-22,Monday,C1,8pm-10pm,dishwasher,2.0,16,full-time
2024-01-23,Tuesday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-01-23,Tuesday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-01-23,Tuesday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-01-23,Tuesday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-01-23,Tuesday,B1,10am-4.30pm,service,6.5,16,full-time
2024-01-23,Tuesday,B2,10am-4.30pm,service,6.5,16,full-time
2024-01-23,Tuesday,B3,10am-4.30pm,service,6.5,16,full-time
2024-01-23,Tuesday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-01-23,Tuesday,D3,10am-4.30pm,service,6.5,15,part-time
2024-01-23,Tuesday,A5,7pm-10pm,chef,3.0,17,full-time
2024-01-23,Tuesday,B1,7pm-10pm,service,3.0,16,full-time
2024-01-23,Tuesday,B2,7pm-10pm,service,3.0,16,full-time
2024-01-23,Tuesday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-01-23,Tuesday,D3,7pm-10pm,service,3.0,15,part-time
2024-01-23,Tuesday,A2,8pm-10pm,chef,2.0,17,full-time
2024-01-24,Wednesday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-01-24,Wednesday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-01-24,Wednesday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-01-24,Wednesday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-01-24,Wednesday,B2,10am-4.30pm,service,6.5,16,full-time
2024-01-24,Wednesday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-01-24,Wednesday,D1,10am-4.30pm,service,6.5,15,part-time
2024-01-24,Wednesday,D2,10am-4.30pm,service,6.5,15,part-time
2024-01-24,Wednesday,D3,10am-4.30pm,service,6.5,15,part-time
2024-01-24,Wednesday,A1,7pm-10pm,chef,3.0,17,full-time
2024-01-24,Wednesday,A4,7pm-10pm,chef,3.0,17,full-time
2024-01-24,Wednesday,B2,7pm-10pm,service,3.0,16,full-time
2024-01-24,Wednesday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-01-24,Wednesday,D1,7pm-10pm,service,3.0,15,part-time
2024-01-24,Wednesday,D2,7pm-10pm,service,3.0,15,part-time
2024-01-24,Wednesday,D3,7pm-10pm,service,3.0,15,part-time
2024-01-24,Wednesday,A2,8pm-10pm,chef,2.0,17,full-time
2024-01-24,Wednesday,A5,8pm-10pm,chef,2.0,17,full-time
2024-01-24,Wednesday,B4,8pm-10pm,service,2.0,16,full-time
2024-01-24,Wednesday,B5,8pm-10pm,service,2.0,16,full-time
2024-01-24,Wednesday,C2,8pm-10pm,dishwasher,2.0,16,full-time
2024-01-25,Thursday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-01-25,Thursday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-01-25,Thursday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-01-25,Thursday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-01-25,Thursday,B1,10am-4.30pm,service,6.5,16,full-time
2024-01-25,Thursday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-01-25,Thursday,D1,10am-4.30pm,service,6.5,15,part-time
2024-01-25,Thursday,D2,10am-4.30pm,service,6.5,15,part-time
2024-01-25,Thursday,D3,10am-4.30pm,service,6.5,15,part-time
2024-01-25,Thursday,A1,7pm-10pm,chef,3.0,17,full-time
2024-01-25,Thursday,A5,7pm-10pm,chef,3.0,17,full-time
2024-01-25,Thursday,B1,7pm-10pm,service,3.0,16,full-time
2024-01-25,Thursday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-01-25,Thursday,D1,7pm-10pm,service,3.0,15,part-time
2024-01-25,Thursday,D2,7pm-10pm,service,3.0,15,part-time
2024-01-25,Thursday,D3,7pm-10pm,service,3.0,15,part-time
2024-01-25,Thursday,A2,8pm-10pm,chef,2.0,17,full-time
2024-01-25,Thursday,A3,8pm-10pm,chef,2.0,17,full-time
2024-01-25,Thursday,B4,8pm-10pm,service,2.0,16,full-time
2024-01-25,Thursday,B5,8pm-10pm,service,2.0,16,full-time
2024-01-25,Thursday,C2,8pm-10pm,dishwasher,2.0,16,full-time
2024-01-26,Friday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-01-26,Friday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-01-26,Friday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-01-26,Friday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-01-26,Friday,B1,10am-4.30pm,service,6.5,16,full-time
2024-01-26,Friday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-01-26,Friday,D1,10am-4.30pm,service,6.5,15,part-time
2024-01-26,Friday,D2,10am-4.30pm,service,6.5,15,part-time
2024-01-26,Friday,D3,10am-4.30pm,service,6.5,15,part-time
2024-01-26,Friday,A1,7pm-10pm,chef,3.0,17,full-time
2024-01-26,Friday,A4,7pm-10pm,chef,3.0,17,full-time
2024-01-26,Friday,B4,7pm-10pm,service,3.0,16,full-time
2024-01-26,Friday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-01-26,Friday,D1,7pm-10pm,service,3.0,15,part-time
2024-01-26,Friday,D2,7pm-10pm,service,3.0,15,part-time
2024-01-26,Friday,D3,7pm-10pm,service,3.0,15,part-time
2024-01-26,Friday,A2,8pm-10pm,chef,2.0,17,full-time
2024-01-26,Friday,A3,8pm-10pm,chef,2.0,17,full-time
2024-01-26,Friday,B1,8pm-10pm,service,2.0,16,full-time
2024-01-26,Friday,B2,8pm-10pm,service,2.0,16,full-time
2024-01-26,Friday,B5,8pm-10pm,service,2.0,16,full-time
2024-01-26,Friday,C2,8pm-10pm,dishwasher,2.0,16,full-time
2024-01-27,Saturday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-01-27,Saturday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-01-27,Saturday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-01-27,Saturday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-01-27,Saturday,B2,10am-4.30pm,service,6.5,16,full-time
2024-01-27,Saturday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-01-27,Saturday,D1,10am-4.30pm,service,6.5,15,part-time
2024-01-27,Saturday,D2,10am-4.30pm,service,6.5,15,part-time
2024-01-27,Saturday,D3,10am-4.30pm,service,6.5,15,part-time
2024-01-27,Saturday,A1,7pm-10pm,chef,3.0,17,full-time
2024-01-27,Saturday,A4,7pm-10pm,chef,3.0,17,full-time
2024-01-27,Saturday,B1,7pm-10pm,service,3.0,16,full-time
2024-01-27,Saturday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-01-27,Saturday,D1,7pm-10pm,service,3.0,15,part-time
2024-01-27,Saturday,D2,7pm-10pm,service,3.0,15,part-time
2024-01-27,Saturday,D3,7pm-10pm,service,3.0,15,part-time
2024-01-27,Saturday,A3,8pm-10pm,chef,2.0,17,full-time
2024-01-27,Saturday,A5,8pm-10pm,chef,2.0,17,full-time
2024-01-27,Saturday,B2,8pm-10pm,service,2.0,16,full-time
2024-01-27,Saturday,B5,8pm-10pm,service,2.0,16,full-time
2024-01-27,Saturday,C1,8pm-10pm,dishwasher,2.0,16,full-time
2024-01-28,Sunday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-01-28,Sunday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-01-28,Sunday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-01-28,Sunday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-01-28,Sunday,B1,10am-4.30pm,service,6.5,16,full-time
2024-01-28,Sunday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-01-28,Sunday,D1,10am-4.30pm,service,6.5,15,part-time
2024-01-28,Sunday,D2,10am-4.30pm,service,6.5,15,part-time
2024-01-28,Sunday,D3,10am-4.30pm,service,6.5,15,part-time
2024-01-28,Sunday,A1,7pm-10pm,chef,3.0,17,full-time
2024-01-28,Sunday,A4,7pm-10pm,chef,3.0,17,full-time
2024-01-28,Sunday,B2,7pm-10pm,service,3.0,16,full-time
2024-01-28,Sunday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-01-28,Sunday,D1,7pm-10pm,service,3.0,15,part-time
2024-01-28,Sunday,D2,7pm-10pm,service,3.0,15,part-time
2024-01-28,Sunday,D3,7pm-10pm,service,3.0,15,part-time
2024-01-28,Sunday,A5,8pm-10pm,chef,2.0,17,full-time
2024-01-28,Sunday,B1,8pm-10pm,service,2.0,16,full-time
2024-01-28,Sunday,B4,8pm-10pm,service,2.0,16,full-time
2024-01-28,Sunday,C1,8pm-10pm,dishwasher,2.0,16,full-time
2024-01-29,Monday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-01-29,Monday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-01-29,Monday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-01-29,Monday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-01-29,Monday,B1,10am-4.30pm,service,6.5,16,full-time
2024-01-29,Monday,B2,10am-4.30pm,service,6.5,16,full-time
2024-01-29,Monday,B3,10am-4.30pm,service,6.5,16,full-time
2024-01-29,Monday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-01-29,Monday,D3,10am-4.30pm,service,6.5,15,part-time
2024-01-29,Monday,A2,7pm-10pm,chef,3.0,17,full-time
2024-01-29,Monday,B1,7pm-10pm,service,3.0,16,full-time
2024-01-29,Monday,B2,7pm-10pm,service,3.0,16,full-time
2024-01-29,Monday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-01-29,Monday,D3,7pm-10pm,service,3.0,15,part-time
2024-01-30,Tuesday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-01-30,Tuesday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-01-30,Tuesday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-01-30,Tuesday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-01-30,Tuesday,B2,10am-4.30pm,service,6.5,16,full-time
2024-01-30,Tuesday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-01-30,Tuesday,D1,10am-4.30pm,service,6.5,15,part-time
2024-01-30,Tuesday,D2,10am-4.30pm,service,6.5,15,part-time
2024-01-30,Tuesday,D3,10am-4.30pm,service,6.5,15,part-time
2024-01-30,Tuesday,A1,7pm-10pm,chef,3.0,17,full-time
2024-01-30,Tuesday,A2,7pm-10pm,chef,3.0,17,full-time
2024-01-30,Tuesday,B2,7pm-10pm,service,3.0,16,full-time
2024-01-30,Tuesday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-01-30,Tuesday,D1,7pm-10pm,service,3.0,15,part-time
2024-01-30,Tuesday,D2,7pm-10pm,service,3.0,15,part-time
2024-01-30,Tuesday,D3,7pm-10pm,service,3.0,15,part-time
2024-01-30,Tuesday,A4,8pm-10pm,chef,2.0,17,full-time
2024-01-30,Tuesday,B4,8pm-10pm,service,2.0,16,full-time
2024-01-30,Tuesday,B5,8pm-10pm,service,2.0,16,full-time
2024-01-30,Tuesday,C1,8pm-10pm,dishwasher,2.0,16,full-time
2024-01-31,Wednesday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-01-31,Wednesday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-01-31,Wednesday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-01-31,Wednesday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-01-31,Wednesday,B2,10am-4.30pm,service,6.5,16,full-time
2024-01-31,Wednesday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-01-31,Wednesday,D1,10am-4.30pm,service,6.5,15,part-time
2024-01-31,Wednesday,D2,10am-4.30pm,service,6.5,15,part-time
2024-01-31,Wednesday,D3,10am-4.30pm,service,6.5,15,part-time
2024-01-31,Wednesday,A1,7pm-10pm,chef,3.0,17,full-time
2024-01-31,Wednesday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-01-31,Wednesday,D1,7pm-10pm,service,3.0,15,part-time
2024-01-31,Wednesday,D2,7pm-10pm,service,3.0,15,part-time
2024-01-31,Wednesday,D3,7pm-10pm,service,3.0,15,part-time
2024-01-31,Wednesday,A3,8pm-10pm,chef,2.0,17,full-time
2024-01-31,Wednesday,B1,8pm-10pm,service,2.0,16,full-time
2024-01-31,Wednesday,B3,8pm-10pm,service,2.0,16,full-time
2024-01-31,Wednesday,C2,8pm-10pm,dishwasher,2.0,16,full-time
2024-02-01,Tuesday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-02-01,Tuesday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-02-01,Tuesday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-02-01,Tuesday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-02-01,Tuesday,B1,10am-4.30pm,service,6.5,16,full-time
2024-02-01,Tuesday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-02-01,Tuesday,D1,10am-4.30pm,service,6.5,15,part-time
2024-02-01,Tuesday,D2,10am-4.30pm,service,6.5,15,part-time
2024-02-01,Tuesday,D3,10am-4.30pm,service,6.5,15,part-time
2024-02-01,Tuesday,A1,7pm-10pm,chef,3.0,17,full-time
2024-02-01,Tuesday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-02-01,Tuesday,D1,7pm-10pm,service,3.0,15,part-time
2024-02-01,Tuesday,D2,7pm-10pm,service,3.0,15,part-time
2024-02-01,Tuesday,D3,7pm-10pm,service,3.0,15,part-time
2024-02-01,Tuesday,A2,8pm-10pm,chef,2.0,17,full-time
2024-02-01,Tuesday,B1,8pm-10pm,service,2.0,16,full-time
2024-02-01,Tuesday,B2,8pm-10pm,service,2.0,16,full-time
2024-02-01,Tuesday,C1,8pm-10pm,dishwasher,2.0,16,full-time
2024-02-02,Friday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-02-02,Friday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-02-02,Friday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-02-02,Friday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-02-02,Friday,B1,10am-4.30pm,service,6.5,16,full-time
2024-02-02,Friday,B2,10am-4.30pm,service,6.5,16,full-time
2024-02-02,Friday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-02-02,Friday,D1,10am-4.30pm,service,6.5,15,part-time
2024-02-02,Friday,D2,10am-4.30pm,service,6.5,15,part-time
2024-02-02,Friday,A3,7pm-10pm,chef,3.0,17,full-time
2024-02-02,Friday,A5,7pm-10pm,chef,3.0,17,full-time
2024-02-02,Friday,B1,7pm-10pm,service,3.0,16,full-time
2024-02-02,Friday,B2,7pm-10pm,service,3.0,16,full-time
2024-02-02,Friday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-02-02,Friday,D1,7pm-10pm,service,3.0,15,part-time
2024-02-02,Friday,D2,7pm-10pm,service,3.0,15,part-time
2024-02-02,Friday,A1,8pm-10pm,chef,2.0,17,full-time
2024-02-02,Friday,A4,8pm-10pm,chef,2.0,17,full-time
2024-02-02,Friday,B4,8pm-10pm,service,2.0,16,full-time
2024-02-02,Friday,B5,8pm-10pm,service,2.0,16,full-time
2024-02-02,Friday,C2,8pm-10pm,dishwasher,2.0,16,full-time
2024-02-03,Saturday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-02-03,Saturday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-02-03,Saturday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-02-03,Saturday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-02-03,Saturday,B2,10am-4.30pm,service,6.5,16,full-time
2024-02-03,Saturday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-02-03,Saturday,D1,10am-4.30pm,service,6.5,15,part-time
2024-02-03,Saturday,D2,10am-4.30pm,service,6.5,15,part-time
2024-02-03,Saturday,D3,10am-4.30pm,service,6.5,15,part-time
2024-02-03,Saturday,A1,7pm-10pm,chef,3.0,17,full-time
2024-02-03,Saturday,A3,7pm-10pm,chef,3.0,17,full-time
2024-02-03,Saturday,B2,7pm-10pm,service,3.0,16,full-time
2024-02-03,Saturday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-02-03,Saturday,D1,7pm-10pm,service,3.0,15,part-time
2024-02-03,Saturday,D2,7pm-10pm,service,3.0,15,part-time
2024-02-03,Saturday,D3,7pm-10pm,service,3.0,15,part-time
2024-02-03,Saturday,B5,8pm-10pm,service,2.0,16,full-time
2024-02-04,Tuesday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-02-04,Tuesday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-02-04,Tuesday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-02-04,Tuesday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-02-04,Tuesday,B1,10am-4.30pm,service,6.5,16,full-time
2024-02-04,Tuesday,B2,10am-4.30pm,service,6.5,16,full-time
2024-02-04,Tuesday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-02-04,Tuesday,D1,10am-4.30pm,service,6.5,15,part-time
2024-02-04,Tuesday,D2,10am-4.30pm,service,6.5,15,part-time
2024-02-04,Tuesday,A1,7pm-10pm,chef,3.0,17,full-time
2024-02-04,Tuesday,B2,7pm-10pm,service,3.0,16,full-time
2024-02-04,Tuesday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-02-04,Tuesday,D1,7pm-10pm,service,3.0,15,part-time
2024-02-04,Tuesday,D2,7pm-10pm,service,3.0,15,part-time
2024-02-05,Thursday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-02-05,Thursday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-02-05,Thursday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-02-05,Thursday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-02-05,Thursday,B1,10am-4.30pm,service,6.5,16,full-time
2024-02-05,Thursday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-02-05,Thursday,D1,10am-4.30pm,service,6.5,15,part-time
2024-02-05,Thursday,D2,10am-4.30pm,service,6.5,15,part-time
2024-02-05,Thursday,D3,10am-4.30pm,service,6.5,15,part-time
2024-02-05,Thursday,A3,7pm-10pm,chef,3.0,17,full-time
2024-02-05,Thursday,A5,7pm-10pm,chef,3.0,17,full-time
2024-02-05,Thursday,B2,7pm-10pm,service,3.0,16,full-time
2024-02-05,Thursday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-02-05,Thursday,D1,7pm-10pm,service,3.0,15,part-time
2024-02-05,Thursday,D2,7pm-10pm,service,3.0,15,part-time
2024-02-05,Thursday,D3,7pm-10pm,service,3.0,15,part-time
2024-02-05,Thursday,A1,8pm-10pm,chef,2.0,17,full-time
2024-02-05,Thursday,B1,8pm-10pm,service,2.0,16,full-time
2024-02-05,Thursday,B5,8pm-10pm,service,2.0,16,full-time
2024-02-05,Thursday,C2,8pm-10pm,dishwasher,2.0,16,full-time
2024-02-06,Sunday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-02-06,Sunday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-02-06,Sunday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-02-06,Sunday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-02-06,Sunday,B2,10am-4.30pm,service,6.5,16,full-time
2024-02-06,Sunday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-02-06,Sunday,D1,10am-4.30pm,service,6.5,15,part-time
2024-02-06,Sunday,D2,10am-4.30pm,service,6.5,15,part-time
2024-02-06,Sunday,D3,10am-4.30pm,service,6.5,15,part-time
2024-02-06,Sunday,A1,7pm-10pm,chef,3.0,17,full-time
2024-02-06,Sunday,A3,7pm-10pm,chef,3.0,17,full-time
2024-02-06,Sunday,B2,7pm-10pm,service,3.0,16,full-time
2024-02-06,Sunday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-02-06,Sunday,D1,7pm-10pm,service,3.0,15,part-time
2024-02-06,Sunday,D2,7pm-10pm,service,3.0,15,part-time
2024-02-06,Sunday,D3,7pm-10pm,service,3.0,15,part-time
2024-02-06,Sunday,A2,8pm-10pm,chef,2.0,17,full-time
2024-02-07,Tuesday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-02-07,Tuesday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-02-07,Tuesday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-02-07,Tuesday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-02-07,Tuesday,B1,10am-4.30pm,service,6.5,16,full-time
2024-02-07,Tuesday,B2,10am-4.30pm,service,6.5,16,full-time
2024-02-07,Tuesday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-02-07,Tuesday,D1,10am-4.30pm,service,6.5,15,part-time
2024-02-07,Tuesday,D2,10am-4.30pm,service,6.5,15,part-time
2024-02-07,Tuesday,A1,7pm-10pm,chef,3.0,17,full-time
2024-02-07,Tuesday,A3,7pm-10pm,chef,3.0,17,full-time
2024-02-07,Tuesday,B1,7pm-10pm,service,3.0,16,full-time
2024-02-07,Tuesday,B2,7pm-10pm,service,3.0,16,full-time
2024-02-07,Tuesday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-02-07,Tuesday,D1,7pm-10pm,service,3.0,15,part-time
2024-02-07,Tuesday,D2,7pm-10pm,service,3.0,15,part-time
2024-02-08,Friday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-02-08,Friday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-02-08,Friday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-02-08,Friday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-02-08,Friday,B1,10am-4.30pm,service,6.5,16,full-time
2024-02-08,Friday,B3,10am-4.30pm,service,6.5,16,full-time
2024-02-08,Friday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-02-08,Friday,D1,10am-4.30pm,service,6.5,15,part-time
2024-02-08,Friday,D2,10am-4.30pm,service,6.5,15,part-time
2024-02-08,Friday,A1,7pm-10pm,chef,3.0,17,full-time
2024-02-08,Friday,A3,7pm-10pm,chef,3.0,17,full-time
2024-02-08,Friday,B1,7pm-10pm,service,3.0,16,full-time
2024-02-08,Friday,B2,7pm-10pm,service,3.0,16,full-time
2024-02-08,Friday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-02-08,Friday,D1,7pm-10pm,service,3.0,15,part-time
2024-02-08,Friday,D2,7pm-10pm,service,3.0,15,part-time
2024-02-08,Friday,A4,8pm-10pm,chef,2.0,17,full-time
2024-02-08,Friday,B4,8pm-10pm,service,2.0,16,full-time
2024-02-08,Friday,B5,8pm-10pm,service,2.0,16,full-time
2024-02-08,Friday,C2,8pm-10pm,dishwasher,2.0,16,full-time
2024-02-09,Monday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-02-09,Monday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-02-09,Monday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-02-09,Monday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-02-09,Monday,B1,10am-4.30pm,service,6.5,16,full-time
2024-02-09,Monday,B2,10am-4.30pm,service,6.5,16,full-time
2024-02-09,Monday,B4,10am-4.30pm,service,6.5,16,full-time
2024-02-09,Monday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-02-09,Monday,D3,10am-4.30pm,service,6.5,15,part-time
2024-02-09,Monday,A2,7pm-10pm,chef,3.0,17,full-time
2024-02-09,Monday,B1,7pm-10pm,service,3.0,16,full-time
2024-02-09,Monday,B2,7pm-10pm,service,3.0,16,full-time
2024-02-09,Monday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-02-09,Monday,D3,7pm-10pm,service,3.0,15,part-time
2024-02-10,Wednesday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-02-10,Wednesday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-02-10,Wednesday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-02-10,Wednesday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-02-10,Wednesday,B1,10am-4.30pm,service,6.5,16,full-time
2024-02-10,Wednesday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-02-10,Wednesday,D1,10am-4.30pm,service,6.5,15,part-time
2024-02-10,Wednesday,D2,10am-4.30pm,service,6.5,15,part-time
2024-02-10,Wednesday,D3,10am-4.30pm,service,6.5,15,part-time
2024-02-10,Wednesday,A1,7pm-10pm,chef,3.0,17,full-time
2024-02-10,Wednesday,A2,7pm-10pm,chef,3.0,17,full-time
2024-02-10,Wednesday,B2,7pm-10pm,service,3.0,16,full-time
2024-02-10,Wednesday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-02-10,Wednesday,D1,7pm-10pm,service,3.0,15,part-time
2024-02-10,Wednesday,D2,7pm-10pm,service,3.0,15,part-time
2024-02-10,Wednesday,D3,7pm-10pm,service,3.0,15,part-time
2024-02-11,Saturday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-02-11,Saturday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-02-11,Saturday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-02-11,Saturday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-02-11,Saturday,B1,10am-4.30pm,service,6.5,16,full-time
2024-02-11,Saturday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-02-11,Saturday,D1,10am-4.30pm,service,6.5,15,part-time
2024-02-11,Saturday,D2,10am-4.30pm,service,6.5,15,part-time
2024-02-11,Saturday,D3,10am-4.30pm,service,6.5,15,part-time
2024-02-11,Saturday,A1,7pm-10pm,chef,3.0,17,full-time
2024-02-11,Saturday,A5,7pm-10pm,chef,3.0,17,full-time
2024-02-11,Saturday,B1,7pm-10pm,service,3.0,16,full-time
2024-02-11,Saturday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-02-11,Saturday,D1,7pm-10pm,service,3.0,15,part-time
2024-02-11,Saturday,D2,7pm-10pm,service,3.0,15,part-time
2024-02-11,Saturday,D3,7pm-10pm,service,3.0,15,part-time
2024-02-11,Saturday,A2,8pm-10pm,chef,2.0,17,full-time
