Date,Day,Employee_ID,Role,Shift,Hours_worked,Hourly_rate,Job_status,,,,,,,,,
2024-01-31,Wednesday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-01-31,Wednesday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-01-31,Wednesday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-01-31,Wednesday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-01-31,Wednesday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-01-31,Wednesday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-01-31,Wednesday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-01-31,Wednesday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-01,Thursday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-01,Thursday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-01,Thursday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-01,Thursday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-01,Thursday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-01,Thursday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-01,Thursday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-01,Thursday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-01,Thursday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-01,Thursday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-02,Friday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-02,Friday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-02,Friday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-02,Friday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-02,Friday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-02,Friday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-02,Friday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-02,Friday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-02,Friday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-02,Friday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-03,Saturday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-03,Saturday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-03,Saturday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-03,Saturday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-03,Saturday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-03,Saturday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-03,Saturday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-03,Saturday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-03,Saturday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-03,Saturday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-04,Sunday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-04,Sunday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-04,Sunday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-04,Sunday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-04,Sunday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-04,Sunday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-04,Sunday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-04,Sunday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-04,Sunday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-04,Sunday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-05,Monday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-05,Monday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-05,Monday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-05,Monday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-05,Monday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-05,Monday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-05,Monday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-05,Monday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-05,Monday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-05,Monday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-06,Tuesday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-06,Tuesday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-06,Tuesday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-06,Tuesday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-06,Tuesday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-06,Tuesday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-06,Tuesday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-06,Tuesday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-06,Tuesday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-06,Tuesday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-07,Wednesday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-07,Wednesday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-07,Wednesday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-07,Wednesday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-07,Wednesday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-07,Wednesday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-07,Wednesday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-07,Wednesday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-07,Wednesday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-07,Wednesday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-08,Thursday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-08,Thursday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-08,Thursday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-08,Thursday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-08,Thursday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-08,Thursday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-08,Thursday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-08,Thursday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-08,Thursday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-08,Thursday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-09,Friday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-09,Friday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-09,Friday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-09,Friday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-09,Friday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-09,Friday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-09,Friday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-09,Friday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-09,Friday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-09,Friday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-10,Saturday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-10,Saturday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-10,Saturday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-10,Saturday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-10,Saturday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-10,Saturday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-10,Saturday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-10,Saturday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-10,Saturday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-10,Saturday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-11,Sunday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-11,Sunday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-11,Sunday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-11,Sunday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-11,Sunday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-11,Sunday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-11,Sunday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-11,Sunday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-11,Sunday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-11,Sunday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-12,Monday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-12,Monday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-12,Monday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-12,Monday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-12,Monday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-12,Monday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-12,Monday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-12,Monday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-12,Monday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-12,Monday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-13,Tuesday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-13,Tuesday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-13,Tuesday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-13,Tuesday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-13,Tuesday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-13,Tuesday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-13,Tuesday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-13,Tuesday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-13,Tuesday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-13,Tuesday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-14,Wednesday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-14,Wednesday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-14,Wednesday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-14,Wednesday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-14,Wednesday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-14,Wednesday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-14,Wednesday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-14,Wednesday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-14,Wednesday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-14,Wednesday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-15,Thursday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-15,Thursday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-15,Thursday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-15,Thursday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-15,Thursday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-15,Thursday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-15,Thursday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-15,Thursday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-15,Thursday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-15,Thursday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-16,Friday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-16,Friday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-16,Friday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-16,Friday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-16,Friday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-16,Friday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-16,Friday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-16,Friday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-16,Friday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-16,Friday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-17,Saturday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-17,Saturday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-17,Saturday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-17,Saturday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-17,Saturday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-17,Saturday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-17,Saturday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-17,Saturday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-17,Saturday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-17,Saturday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-18,Sunday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-18,Sunday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-18,Sunday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-18,Sunday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-18,Sunday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-18,Sunday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-18,Sunday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-18,Sunday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-18,Sunday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-18,Sunday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-19,Monday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-19,Monday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-19,Monday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-19,Monday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-19,Monday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-19,Monday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-19,Monday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-19,Monday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-19,Monday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-19,Monday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-20,Tuesday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-20,Tuesday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-20,Tuesday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-20,Tuesday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-20,Tuesday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-20,Tuesday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-20,Tuesday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-20,Tuesday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-20,Tuesday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-20,Tuesday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-21,Wednesday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-21,Wednesday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-21,Wednesday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-21,Wednesday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-21,Wednesday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-21,Wednesday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-21,Wednesday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-21,Wednesday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-21,Wednesday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-21,Wednesday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-22,Thursday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-22,Thursday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-22,Thursday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-22,Thursday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-22,Thursday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-22,Thursday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-22,Thursday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-22,Thursday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-22,Thursday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-22,Thursday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-23,Friday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-23,Friday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-23,Friday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-23,Friday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-23,Friday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-23,Friday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-23,Friday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-23,Friday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-23,Friday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-23,Friday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-24,Saturday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-24,Saturday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-24,Saturday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-24,Saturday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-24,Saturday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-24,Saturday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-24,Saturday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-24,Saturday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-24,Saturday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-24,Saturday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-25,Sunday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-25,Sunday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-25,Sunday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-25,Sunday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-25,Sunday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-25,Sunday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-25,Sunday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-25,Sunday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-25,Sunday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-25,Sunday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-26,Monday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-26,Monday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-26,Monday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-26,Monday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-26,Monday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-26,Monday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-26,Monday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-26,Monday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-26,Monday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-26,Monday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-27,Tuesday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-27,Tuesday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-27,Tuesday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-27,Tuesday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-27,Tuesday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-27,Tuesday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-27,Tuesday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-27,Tuesday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-27,Tuesday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-27,Tuesday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-28,Wednesday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-28,Wednesday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-28,Wednesday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-28,Wednesday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-28,Wednesday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-28,Wednesday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-28,Wednesday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-28,Wednesday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-28,Wednesday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-28,Wednesday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-29,Thursday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-29,Thursday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-02-29,Thursday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-29,Thursday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-29,Thursday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-29,Thursday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-29,Thursday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-02-29,Thursday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-29,Thursday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-02-29,Thursday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-03-01,Friday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-03-01,Friday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-03-01,Friday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-03-01,Friday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-03-01,Friday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
